region,date,weekid,rate,temp.max,temp.mean,temp.min,relative.humidity,total.rainfall,solar.radiation,wind.speed,absolute.humidity,pressure,temp.range,monthid
HK,2008/11/30,48,0.439135317,26.1,20,20.8,52.71428571,0.007142857,15.92857143,26.88571429,9.564208875,1021.157143,5.457142857,11
HK,2008/12/7,49,0.157187257,24,18.52857143,20.1,57,0.042857143,14.00714286,27,9.232879243,1020.957143,4.757142857,12
HK,2008/12/14,50,0.570640441,24.4,18.87142857,19.8,57.28571429,0.064285714,12.76428571,21.2,9.389758209,1018.771429,5.042857143,12
HK,2008/12/21,51,0.525038246,23.7,18.41428571,17.5,64.14285714,0,14.51857143,22.72857143,10.11319694,1020.085714,5.457142857,12
HK,2008/12/28,52,0.696153275,23.9,18.12857143,19.3,64.42857143,0.021428571,12.47714286,25.91428571,10.07485394,1020.485714,4.814285714,12
HK,2009/1/4,1,1.518237082,23.2,16.3,18,69.28571429,1.2,9.548571429,26.94285714,9.862856453,1021.428571,4.371428571,1
HK,2009/1/11,2,2.777178182,21.1,15.52857143,15.9,61.71428571,0.007142857,15.96,31.25714286,8.474131455,1022.642857,5.257142857,1
HK,2009/1/18,3,4.891773954,19.6,13.61428571,13.7,52.71428571,0,16.73142857,25.11428571,6.299695969,1026.685714,6.271428571,1
HK,2009/1/25,4,5.287357748,24.5,17.7,17.8,70.57142857,0,12.25571429,20.87142857,10.89254616,1018.471429,5.557142857,1
HK,2009/2/1,5,9.151464878,20.6,14.87142857,14.7,73.14285714,0.014285714,10.92428571,25,9.355555698,1018.585714,4.342857143,2
HK,2009/2/8,6,14.59405688,23.3,18.75714286,17.8,75.57142857,0.007142857,16.81428571,24.14285714,12.14431018,1018.785714,5.457142857,2
HK,2009/2/15,7,13.06695981,25.3,21.37142857,22.8,79.28571429,0.007142857,12.48428571,14.87142857,14.95367848,1013.614286,4.885714286,2
HK,2009/2/22,8,14.31273895,25.4,19.94285714,20.3,83.28571429,0.142857143,9.764285714,26.74285714,14.398355,1015.942857,4.685714286,2
HK,2009/3/1,9,10.399707,28.3,21.97142857,21.8,87,0.078571429,11.74428571,18.4,16.88471219,1013.585714,5.142857143,3
HK,2009/3/8,10,7.530485535,21.1,18,18.4,86.14285714,7.371428571,4.347142857,27.84285714,13.2798654,1015.614286,2.728571429,3
HK,2009/3/15,11,5.101361135,24.8,18,18.1,78,0.1,10.23285714,28.5,12.09031351,1016.857143,4.814285714,3
HK,2009/3/22,12,2.869381061,27.4,21.74285714,21.8,80.14285714,0.014285714,15.63857143,10.68571429,15.51714413,1014.085714,6,3
HK,2009/3/29,13,2.967148183,28.3,21.05714286,23.9,88.57142857,9.45,5.478571429,25.45714286,16.41573356,1013.614286,3.071428571,3
HK,2009/4/5,14,2.151779993,25,19.62857143,19.7,77.14285714,0.407142857,12.55714286,35.45714286,13.06987262,1017.9,4.3,4
HK,2009/4/12,15,1.455781804,26.5,20.7,21.4,71.28571429,1.242857143,14.88,27.84285714,12.89060769,1015.871429,4.785714286,4
HK,2009/4/19,16,1.355152932,28.6,23.18571429,21.9,83.57142857,6.621428571,14.92,19.75714286,17.36149077,1008.5,4.842857143,4
HK,2009/4/26,17,1.183904382,30.1,24.02857143,25.6,82.28571429,7.042857143,9.431428571,27.02857143,17.92183664,1007.885714,4.285714286,4
HK,2009/5/3,18,1.583107778,28,21.95714286,21.2,70.28571429,0.65,19.41571429,34.05714286,13.52806773,1015.942857,5.342857143,5
HK,2009/5/10,19,1.087818075,29.4,24.14285714,23,71.28571429,0.057142857,22.92285714,24.22857143,15.64161709,1012.314286,6.9,5
HK,2009/5/17,20,1.102957771,31.3,26.3,24.8,79.28571429,0.035714286,18.71,14.44285714,19.63343888,1011.242857,5.628571429,5
HK,2009/5/24,21,1.517103348,32,27.55714286,26.9,81.14285714,11.05714286,15.43571429,21.78571429,21.50016634,1009.485714,5.042857143,5
HK,2009/5/31,22,2.448826816,29.5,24.6,24.4,86.57142857,23.91428571,8.697142857,29.22857143,19.52435125,1009.214286,3.485714286,5
HK,2009/6/7,23,1.789893422,32.9,27.51428571,26.2,74.28571429,6.75,17.37428571,14.74285714,19.71914252,1003.8,5.057142857,6
HK,2009/6/14,24,3.005862498,31.5,27.57142857,27.5,82.71428571,12.13571429,11.80428571,14.14285714,21.98052026,1005.828571,4.257142857,6
HK,2009/6/21,25,4.819342495,32.6,28.34285714,27.4,83,7.592857143,15.80428571,13.52857143,22.9432107,1004.857143,4.857142857,6
HK,2009/6/28,26,6.944805561,32.3,28.82857143,28,83,15.41428571,11.98,26.52857143,23.61566251,1003.971429,3.828571429,6
HK,2009/7/5,27,9.882747068,32.6,28.87142857,28.6,79.14285714,9.542857143,15.07714286,27.47142857,22.52958872,1007.271429,3.671428571,7
HK,2009/7/12,28,14.24594595,33.1,28.72857143,27.9,79.85714286,15.57857143,22.49,17.85714286,22.52703147,1006.8,5.285714286,7
HK,2009/7/19,29,16.36064232,34.3,29.47142857,28,78.71428571,2.535714286,20.95428571,19.75714286,23.20702735,1003.542857,5.285714286,7
HK,2009/7/26,30,18.79733258,32.5,28.67142857,27.9,82.71428571,21.68571429,17.67857143,22.41428571,23.33381235,1005.4,4.6,7
HK,2009/8/2,31,18.6904979,33.3,29.35714286,27.9,82.71428571,13.28571429,17.52142857,20.02857143,24.21257841,1003.271429,5.285714286,8
HK,2009/8/9,32,20.3789451,34.9,29.32857143,28.8,83,20.5,14.51142857,28.61428571,24.24792566,996.6857143,4.8,8
HK,2009/8/16,33,17.25137952,32.4,28.34285714,29.1,85.85714286,24.67142857,11.50571429,13.68571429,23.76812644,1004.2,3.685714286,8
HK,2009/8/23,34,27.85361217,33.1,29.57142857,28.2,77.42857143,2.142857143,19.41142857,10.64285714,22.93029902,1009.514286,4.357142857,8
HK,2009/8/30,35,28.8143664,34.2,30.15714286,29.2,76.14285714,0.035714286,18.77857143,13.48571429,23.3047381,1008.257143,4.914285714,8
HK,2009/9/6,36,32.85194214,34.3,30.12857143,28.4,73.28571429,0.45,20.02714286,20.74285714,22.39968141,1007.257143,5.871428571,9
HK,2009/9/13,37,44.96271057,34.6,29.08571429,28.1,77,7.928571429,17.22857143,31.37142857,22.19670682,1007.1,5.414285714,9
HK,2009/9/20,38,62.44172367,33.2,28.61428571,28.6,83.14285714,39.00714286,14.61428571,28.54285714,23.35260557,1007.628571,4.857142857,9
HK,2009/9/27,39,71.04454062,33.8,29.11428571,28.9,75.71428571,1.6,17.64142857,22.4,21.91328073,1009.114286,5.185714286,9
HK,2009/10/4,40,57.54554975,31.6,27.1,27.5,80.71428571,20.96428571,9.624285714,27.75714286,20.80326526,1008.057143,4.228571429,10
HK,2009/10/11,41,29.37530305,32.1,27.4,25.9,62.71428571,3.628571429,18.05857143,16.68571429,16.45804221,1008.971429,5.614285714,10
HK,2009/10/18,42,15.4971392,30.5,25.91428571,25.4,80,2.314285714,12.35428571,32.94285714,19.37691054,1013.671429,4.342857143,10
HK,2009/10/25,43,9.000506329,29.3,25.62857143,24.6,75.14285714,0.414285714,11.99714286,25.47142857,17.89446531,1012.257143,3.585714286,10
HK,2009/11/1,44,6.321897475,28.9,25.05714286,24.8,73.71428571,0.021428571,16.67714286,20.9,17.03395308,1015.628571,4.314285714,11
HK,2009/11/8,45,3.290718992,30.3,23.05714286,24.4,62.71428571,0,15.62428571,27.07142857,13.30920896,1019.471429,5.714285714,11
HK,2009/11/15,46,2.375137961,29,23.7,24.9,79.85714286,0.807142857,10.74285714,18.97142857,17.47513715,1011.585714,4.114285714,11
HK,2009/11/22,47,3.663883796,20.7,15.2,18.3,71.42857143,7.864285714,8.892857143,34.64285714,9.503257281,1020.9,5.1,11
HK,2009/11/29,48,6.626203852,25,20.01428571,20.4,74.28571429,0,15.65714286,22.22857143,13.05369877,1017.914286,4.857142857,11
HK,2009/12/6,49,5.802538007,23.2,18.81428571,19.5,68.57142857,0.014285714,13.97285714,22.65714286,11.148657,1020.685714,4.457142857,12
HK,2009/12/13,50,4.494947936,24,19.47142857,19.8,84.71428571,2.885714286,8.198571429,27.25714286,14.2209446,1016.785714,2.914285714,12
HK,2009/12/20,51,5.697952452,22.9,16,19.1,79.85714286,2.071428571,6.622857143,26.85714286,11.20932479,1021.828571,3.285714286,12
HK,2009/12/27,52,4.539583915,23.1,17.21428571,18.3,70.85714286,0,12.45142857,21.37142857,10.68857579,1020.314286,4.185714286,12
HK,2010/1/3,52,3.687102854,20,15.77142857,16.4,85.85714286,3.007142857,5.355714286,30.95714286,11.58744979,1016.857143,3.771428571,1
HK,2010/1/10,1,5.048387097,19.9,15.78571429,15.9,83.42857143,0.985714286,6.6,27.6,11.27014197,1018.171429,3,1
HK,2010/1/17,2,5.616235718,19.7,14.91428571,15.7,69.28571429,1.8,13.36714286,29.42857143,8.958441607,1023.257143,4.8,1
HK,2010/1/24,3,4.486342363,24,18.41428571,21.3,82.42857143,0.021428571,9.188571429,29.95714286,13.11773187,1021.871429,3.857142857,1
HK,2010/1/31,4,3.494647574,22.4,17.64285714,17.4,84.28571429,0.035714286,6.897142857,23.34285714,12.72346361,1020.028571,3.514285714,1
HK,2010/2/7,5,4.988075728,24.5,18.9,19.7,87.85714286,0.085714286,8.227142857,23.62857143,14.24682062,1016.657143,2.642857143,2
HK,2010/2/14,6,4.376576402,26.9,19.38571429,23.9,88.57142857,14.72142857,5.22,24.58571429,15.025574,1016.414286,4.242857143,2
HK,2010/2/21,7,2.700943714,16.3,11.38571429,14.6,88.28571429,1.292857143,4.024285714,24.72857143,9.162741321,1020.9,2.971428571,2
HK,2010/2/28,8,5.904953917,27.1,21.4,23.1,86.42857143,0.135714286,9.087142857,17.47142857,16.528176,1012.571429,3.914285714,2
HK,2010/3/7,9,6.694915254,27.5,24.47142857,24.6,87.71428571,0.035714286,7.757142857,15.97142857,19.58523078,1012.342857,3.342857143,3
HK,2010/3/14,10,7.159401814,25.5,15.6,17.4,78.57142857,1.221428571,8.085714286,28.5,10.86558816,1020.8,5.557142857,3
HK,2010/3/21,11,8.286217669,26.6,20.72857143,20.8,84.28571429,0.028571429,12.37142857,13.1,15.2517558,1017.471429,4.685714286,3
HK,2010/3/28,12,5.853704876,29.1,20.57142857,20.8,74.42857143,1.278571429,14.99714286,23.55714286,13.72975664,1015.442857,6.385714286,3
HK,2010/4/4,13,4.45234347,26.2,20.18571429,21.1,80.71428571,0.314285714,10.44857143,28.64285714,14.23967428,1017.257143,4.271428571,4
HK,2010/4/11,14,3.79,25.9,19.67142857,21.3,91.71428571,1.9,5.762857143,22.7,15.62474134,1013.8,2.985714286,4
HK,2010/4/18,15,3.544995077,29.5,20.7,24.4,88.57142857,1.642857143,7.5,25.68571429,16.28844244,1015.171429,5.057142857,4
HK,2010/4/25,16,4.526442916,28.4,22.47142857,23.7,83.71428571,1.585714286,13.41142857,21.11428571,16.85957384,1013.514286,5.171428571,4
HK,2010/5/2,17,3.693665491,28.1,21.81428571,21.2,80.71428571,5.928571429,14.02428571,20.77142857,15.52388127,1016,5.642857143,5
HK,2010/5/9,18,4.124358122,28.7,25.31428571,26,86.85714286,4.2,14.80285714,15.77142857,20.40083434,1009.042857,4.357142857,5
HK,2010/5/16,19,3.266628701,30,24.44285714,24.6,90.14285714,6.357142857,12.29714286,21.34285714,20.12183106,1009.6,3.728571429,5
HK,2010/5/23,20,4.483225581,30.7,26.57142857,28.2,86.85714286,9.257142857,12.38,20.02857143,21.84413051,1009.342857,4.471428571,5
HK,2010/5/30,21,2.520593081,29.9,26.3,25,79.42857143,4.678571429,17.89714286,20.7,19.71341503,1006.928571,5.142857143,5
HK,2010/6/6,22,2.106647482,28.9,24.2,25.5,88.71428571,8.607142857,10.28142857,21.6,19.54328558,1008.628571,3.957142857,6
HK,2010/6/13,23,2.871186131,30.7,26.08571429,25.8,86.28571429,10.75,16.05142857,13.25714286,21.13119216,1009.1,4,6
HK,2010/6/20,24,2.116032031,31.5,29.37142857,28.9,81.71428571,5.628571429,13.92428571,29.22857143,23.95360044,1007.342857,2.871428571,6
HK,2010/6/27,25,2.972007136,32,28.61428571,28.3,83.14285714,31.2,11.57571429,23.04285714,23.35980137,1005.942857,3.742857143,6
HK,2010/7/4,26,4.586768643,32.8,28.15714286,28.3,84.28571429,12.5,17.12,15.42857143,23.00464496,1008.085714,4.528571429,7
HK,2010/7/11,27,6.342779784,33.6,30.08571429,28.9,77.42857143,0.878571429,24.57428571,27.14285714,23.61183595,1007.928571,4.128571429,7
HK,2010/7/18,28,5.388798038,33.9,29.25714286,28.3,81.71428571,9.728571429,21.51571429,18.84285714,23.77091475,1008.642857,5.942857143,7
HK,2010/7/25,29,8.727028934,33.6,28.25714286,27.8,86.42857143,32.68571429,17.04142857,17.17142857,23.8033169,1008.457143,5.757142857,7
HK,2010/8/1,30,12.46920043,33.4,28.77142857,28,82.71428571,23.8,18.32857143,19.14285714,23.44725264,1007.642857,5.342857143,8
HK,2010/8/8,31,12.40224914,33.7,29.3,28.3,78.85714286,11.92857143,22.37714286,17.9,23.03277742,1007.028571,6.1,8
HK,2010/8/15,32,12.51120918,33.7,29.34285714,28,81.14285714,7.992857143,18.80714286,13.75714286,23.74446129,1007.1,4.885714286,8
HK,2010/8/22,33,11.91241628,32.8,28.14285714,27.2,84.28571429,14.33571429,17.69,16.34285714,23.09860384,1011.114286,5.242857143,8
HK,2010/8/29,34,17.59602536,32,28.14285714,27.2,83.28571429,15.82142857,16.22571429,15.47142857,22.81739541,1008.742857,5.185714286,8
HK,2010/9/5,35,16.81136257,34.1,28.97142857,29,76.42857143,9.585714286,12.92714286,16.87142857,21.74657374,1004.085714,4.585714286,9
HK,2010/9/12,36,20.65888325,32.4,28.35714286,28.3,82.85714286,23.66428571,16.76428571,14.54285714,22.95575169,1007.014286,5,9
HK,2010/9/19,37,16.16423358,32.7,27.87142857,27.5,83,14.2,19.01571429,14.05714286,22.34835504,1010.314286,5.142857143,9
HK,2010/9/26,38,17.59704191,32.8,27.27142857,28.5,85.57142857,35.24285714,11.78142857,22.61428571,22.30237548,1008.442857,4,9
HK,2010/10/3,39,11.00682517,31.9,28.1,27.2,80,0.642857143,19.71142857,26.58571429,21.88570818,1012.871429,4.8,10
HK,2010/10/10,40,7.621216617,30.7,25.64285714,26.3,76.71428571,0.671428571,9.382857143,33.7,18.31739382,1012.257143,2.914285714,10
HK,2010/10/17,41,5.311861744,30.9,26.52857143,26.4,86,2.578571429,12.48142857,28.5,21.57780559,1011.914286,3.671428571,10
HK,2010/10/24,42,4.032052593,30.4,25.64285714,25.2,66.71428571,0.05,13.15285714,33.35714286,15.96937598,1008.1,4.457142857,10
HK,2010/10/31,43,3.225489884,28.1,21.34285714,22.9,59.71428571,0.007142857,15.98142857,30.61428571,11.47593937,1016.571429,5.585714286,10
HK,2010/11/7,44,1.269507803,24.7,20.01428571,18.8,74,6.028571429,11.81,28.22857143,12.66793163,1018.842857,4.857142857,11
HK,2010/11/14,45,1.292501878,26.1,21.77142857,20.4,68.14285714,0,16.44,24.48571429,13.06856442,1017.314286,5.557142857,11
HK,2010/11/21,46,1.474056823,26.7,21.9,21.9,76,0.021428571,12.67857143,23.05714286,14.68493372,1017.542857,4.3,11
HK,2010/11/28,47,1.142489154,25.4,20.9,20.3,72.85714286,0.007142857,14.45285714,23.05714286,13.30505495,1015.357143,4.428571429,11
HK,2010/12/5,48,0.729787515,24.3,21.02857143,19.6,71.42857143,0,13.18714286,19.91428571,13.1184971,1016.857143,4.485714286,12
HK,2010/12/12,49,0.803698515,26.8,19.8,21.2,59,0,13.22571429,27.35714286,10.32742819,1015.242857,4.714285714,12
HK,2010/12/19,50,1.719272937,24.7,16.38571429,20.6,75.42857143,2.621428571,7.707142857,34.1,11.42979862,1015.442857,5.314285714,12
HK,2010/12/26,51,2.622260213,23.6,18.75714286,19.2,71.85714286,0.007142857,11.19142857,22.82857143,11.53327935,1015.714286,4.9,12
HK,2011/1/2,52,3.722702702,21,15.2,15.6,54.85714286,0.028571429,16.38571429,25,7.211225807,1018.828571,5.871428571,1
HK,2011/1/9,1,7.785890474,17.9,13.72857143,14.1,70.28571429,0.185714286,7.761428571,28.82857143,8.390314557,1020.828571,3.842857143,1
HK,2011/1/16,2,13.4126433,19.4,12.92857143,13.7,66.42857143,0.614285714,11.18,26.52857143,7.473886765,1019.4,5.1,1
HK,2011/1/23,3,20.70394737,18.7,13.65714286,14.5,67.57142857,0,12.03857143,28.17142857,8.071437387,1020.842857,4.714285714,1
HK,2011/1/30,4,23.83871476,19,14.61428571,14.1,67.85714286,0,12.96428571,23.7,8.553370158,1023.957143,4.785714286,1
HK,2011/2/6,5,16.12397949,21.7,14.68571429,14.6,66.57142857,0.007142857,16.05285714,18.25714286,8.476698251,1021.528571,6.171428571,2
HK,2011/2/13,6,13.31140911,23.9,17.8,17.2,73.42857143,0.007142857,13.42,22.8,11.22097105,1014.014286,5.285714286,2
HK,2011/2/20,7,12.5123003,18,12.94285714,14,87.57142857,3.278571429,3.178571429,28.44285714,9.984060826,1018.057143,2.757142857,2
HK,2011/2/27,8,8.834274773,22.6,16.82857143,17,76.14285714,0.135714286,11.62857143,24.04285714,10.96279749,1017.928571,4.742857143,2
HK,2011/3/6,9,4.276422389,26.9,19.02857143,19.1,75,0.035714286,15.81571429,24.28571429,12.35192029,1016.885714,5.742857143,3
HK,2011/3/13,10,2.228291695,23.9,17.65714286,17.3,72.85714286,0.771428571,11.66571429,27.01428571,11.03889624,1019.028571,5.414285714,3
HK,2011/3/20,11,1.901980701,26.5,18.04285714,19.8,73.42857143,2.014285714,10.38285714,27.21428571,11.5349071,1017.542857,5.5,3
HK,2011/3/27,12,2.43985187,27.4,18.65714286,20.5,75.57142857,0.021428571,12.75,22.84285714,12.3607695,1018.571429,5.7,3
HK,2011/4/3,13,1.88397642,27.4,18.48571429,19,60.14285714,0.157142857,15.17714286,22.98571429,9.626314827,1019.714286,6.228571429,4
HK,2011/4/10,14,1.897339632,28.4,21.11428571,20.2,75.28571429,0.028571429,16.76,20.17142857,13.9378775,1017.257143,6.242857143,4
HK,2011/4/17,15,2.815756613,29.7,23.68571429,22.7,75,0.021428571,19.39857143,16.77142857,16.08700824,1014.414286,7.528571429,4
HK,2011/4/24,16,0.941872243,28.2,23.12857143,22.9,79.14285714,4.185714286,14.11285714,22,16.42596292,1012.914286,5.271428571,4
HK,2011/5/1,17,0.906718542,29.1,24.34285714,23.6,75.14285714,0.971428571,16.19571429,15.54285714,16.74632805,1011.071429,5.428571429,5
HK,2011/5/8,18,0.940184653,31.3,26.05714286,25.9,83.71428571,0.142857143,14.52714286,13.62857143,20.44132067,1009.871429,4.571428571,5
HK,2011/5/15,19,0.853565325,33,27.62857143,27.7,82.71428571,6.892857143,16.47142857,17.14285714,22.01919656,1008.357143,4.985714286,5
HK,2011/5/22,20,0.621193331,30.6,25.27142857,24.6,84.14285714,7.65,15.68285714,20.55714286,19.69791429,1010.471429,4.685714286,5
HK,2011/5/29,21,0.637886057,30.2,24.92857143,24.5,78.42857143,12.04285714,13.40714286,13.97142857,17.90676576,1007.9,4.828571429,5
HK,2011/6/5,22,0.758731307,32.5,27.47142857,27.1,74.71428571,0,21.56714286,17.65714286,19.81012936,1009.142857,5.6,6
HK,2011/6/12,23,0.539914894,34.5,29.54285714,28.5,77,2.085714286,18.25285714,17.72857143,22.79425911,1006.628571,5.014285714,6
HK,2011/6/19,24,0.805969368,32.5,28.31428571,28.4,84.71428571,27.57142857,12.83142857,21.54285714,23.39078272,1006.514286,4.3,6
HK,2011/6/26,25,1.122527922,33.5,28.61428571,27.6,82.71428571,7.2,17.61571429,28.97142857,23.22899316,1001.085714,4.728571429,6
HK,2011/7/3,26,0.58776669,31.7,27.97142857,28,85.71428571,28.53571429,10.78714286,21.75714286,23.23295863,1005.928571,3.885714286,7
HK,2011/7/10,27,1.295784036,32.9,29.77142857,28.4,75.14285714,0.007142857,25.82,20.5,22.52684389,1005.942857,4.642857143,7
HK,2011/7/17,28,1.779120733,32.9,27.72857143,27.6,88,24.82142857,10.10428571,18.98571429,23.54742015,1001.9,3.557142857,7
HK,2011/7/24,29,1.739130435,32.9,28.35714286,27.8,82.42857143,4.214285714,16.11857143,17.27142857,22.85147727,1002.857143,4.4,7
HK,2011/7/31,30,1.396453452,33.9,29.48571429,28.3,78.85714286,1.792857143,21.64428571,20.81428571,23.23649762,1005.771429,5.214285714,7
HK,2011/8/7,31,1.173132184,34.2,29.7,28,75,0,25.04,13.52857143,22.39250746,1003.871429,5.871428571,8
HK,2011/8/14,32,1.388674587,35,28.94285714,28.6,81.14285714,15.77142857,17.10285714,15.05714286,23.19100767,1005.914286,5.157142857,8
HK,2011/8/21,33,1.111426544,33,29.32857143,28.1,78.28571429,3.192857143,21.90285714,12.28571429,22.90297858,1010.4,4.9,8
HK,2011/8/28,34,2.411374407,32.9,29.28571429,28.2,78.14285714,3.471428571,16.50428571,10.38571429,22.80852613,1006.714286,4.414285714,8
HK,2011/9/4,35,2.172585428,33.7,29.57142857,28.8,72.85714286,3.342857143,16.07,14.68571429,21.51157709,1002.171429,4.4,9
HK,2011/9/11,36,3.0000501,32.8,29.2,27.9,78.85714286,0.671428571,19.66857143,17.32857143,22.90763453,1008.257143,4.685714286,9
HK,2011/9/18,37,3.30537229,32.8,28.68571429,27.2,80.14285714,5.5,20.90142857,26.25714286,22.63471159,1007.828571,6.185714286,9
HK,2011/9/25,38,2.168014134,31.7,26.57142857,27.4,74.28571429,2.435714286,11.18428571,30.68571429,18.78524951,1009.7,3.771428571,9
HK,2011/10/2,39,3.78436058,31.3,27.15714286,27,82,7.592857143,10.52142857,40.84285714,21.29810139,1007.142857,3.514285714,10
HK,2011/10/9,40,3.122251706,28.8,24.71428571,24.8,79.14285714,0.75,10.29428571,37.24285714,17.95273287,1012.457143,3.371428571,10
HK,2011/10/16,41,2.733827932,30.2,25.41428571,24.6,86.42857143,21.78571429,8.507142857,30.6,20.31717101,1011.8,3.257142857,10
HK,2011/10/23,42,2.525469997,29.6,24.82857143,23.6,71,0.007142857,18.45142857,23.34285714,16.18593794,1015.128571,5.457142857,10
HK,2011/10/30,43,2.09273912,28.9,24.32857143,23.9,76.57142857,0.307142857,14.74142857,23.25714286,16.99824744,1016.157143,4.542857143,10
HK,2011/11/6,44,2.510753598,29.7,25.37142857,24.8,74.85714286,0.028571429,16.9,24.27142857,17.64212209,1014.657143,4.8,11
HK,2011/11/13,45,2.081950958,28.8,22.37142857,25.6,80.28571429,8.35,8.234285714,30.57142857,16.04133395,1012.214286,3.585714286,11
HK,2011/11/20,46,1.897217676,26.9,23.74285714,23.7,82.71428571,3.978571429,10.81285714,25.27142857,17.7664095,1014.614286,3.571428571,11
HK,2011/11/27,47,3.04300952,24.4,21.54285714,21.2,69.14285714,0.035714286,9.23,33.88571429,13.07556116,1020.3,2.742857143,11
HK,2011/12/4,48,2.385714286,26.3,19.68571429,21.6,70.71428571,0.007142857,15.23,25.02857143,12.47139771,1015.985714,5.257142857,12
HK,2011/12/11,49,3.090869612,24.5,18.07142857,20.4,68.28571429,0.35,11.01,33.65714286,10.96402657,1019.457143,4.457142857,12
HK,2011/12/18,50,4.159930486,22.2,16.67142857,17.7,56.28571429,0.014285714,13.60142857,24.55714286,8.132220994,1021.3,5.157142857,12
HK,2011/12/25,51,3.19338843,22,16.51428571,17.2,64,0.014285714,12.38714286,26.6,9.162135254,1021.042857,4.5,12
HK,2012/1/1,52,3.785282961,20.7,16.45714286,16.5,71.42857143,0.064285714,12.86857143,26.67142857,10.1749481,1023.314286,4.385714286,1
HK,2012/1/8,1,3.238691684,20,14.67142857,15.5,76.42857143,0.192857143,8.471428571,25.22857143,9.655845876,1022.814286,3.485714286,1
HK,2012/1/15,2,5.676703646,18.9,16,16,79.71428571,0.6,8.352857143,18.2,10.884637,1021.571429,3.714285714,1
HK,2012/1/22,3,6.609503583,22.4,17.15714286,17.7,86.85714286,3.978571429,9.204285714,23.21428571,12.70754403,1013.957143,2.914285714,1
HK,2012/1/29,4,8.364268441,20,12.3,14.8,87.57142857,1.264285714,4.958571429,29.42857143,9.606488772,1018.528571,3.757142857,1
HK,2012/2/5,5,13.5464454,18.4,15.32857143,14.8,77.57142857,0.021428571,11.24714286,22.65714286,10.142829,1020.6,3.542857143,2
HK,2012/2/12,6,12.84169381,20.8,15.2,17.5,84.14285714,0.628571429,7.237142857,25.91428571,11.04152202,1017.685714,4.128571429,2
HK,2012/2/19,7,17.00715552,22.2,16.88571429,17.9,82.71428571,0.078571429,8.402857143,21.97142857,12.06275971,1017.842857,4.428571429,2
HK,2012/2/26,8,14.27711708,21.3,16.94285714,18.8,88.28571429,0.921428571,6.882857143,24.94285714,12.92292006,1013.714286,3.542857143,2
HK,2012/3/4,9,11.39504581,24.4,15.52857143,18.2,90.42857143,2.692857143,6.735714286,27.01428571,12.19068605,1014.357143,3.671428571,3
HK,2012/3/11,10,11.25781094,27.4,18.31428571,21.9,91.28571429,0.635714286,6.705714286,23.05714286,14.54464343,1011.714286,3.957142857,3
HK,2012/3/18,11,12.69788862,26.3,16.44285714,19.9,91.57142857,2.514285714,7.751428571,22.34285714,13.00085494,1017.671429,3.714285714,3
HK,2012/3/25,12,12.7308683,28.8,20.42857143,20,79.42857143,0.042857143,14.55857143,23.11428571,14.23333436,1014.928571,5.942857143,3
HK,2012/4/1,13,9.511993661,26.1,21.04285714,21,66.85714286,0.007142857,18.11285714,27.88571429,12.43942567,1019.057143,6.085714286,4
HK,2012/4/8,14,8.421095696,28.4,21.5,22,81.71428571,8.485714286,10.18857143,23.28571429,15.44482291,1016.385714,3.8,4
HK,2012/4/15,15,6.914736422,29.5,24.42857143,25.2,85.14285714,4.185714286,14.82,15.85714286,19.04893784,1012.442857,4.785714286,4
HK,2012/4/22,16,7.774972738,29.6,23.41428571,25.5,88.71428571,17.55714286,7.517142857,21.37142857,18.66879364,1009.171429,3.471428571,4
HK,2012/4/29,17,13.08474576,29,24.92857143,25.6,85.71428571,8.842857143,12.48428571,23.9,19.66576846,1008.6,4.685714286,4
HK,2012/5/6,18,11.22402467,31.9,27.92857143,28,85.57142857,8.757142857,13.77571429,24.55714286,23.16956066,1006.714286,4.042857143,5
HK,2012/5/13,19,16.63409418,32.5,27.38571429,27,83.42857143,1.085714286,20.59,21.45714286,21.92865184,1008.914286,4.628571429,5
HK,2012/5/20,20,21.81261562,32.2,27.17142857,26.4,89.42857143,19.45714286,13.01428571,15.37142857,23.20328395,1006.8,4.114285714,5
HK,2012/5/27,21,26.48438033,30.9,26.44285714,26.1,82.85714286,11.17142857,15.95714286,32.32857143,20.73912826,1006.985714,3.671428571,5
HK,2012/6/3,22,20.01366687,30.2,26.32857143,25.7,85.28571429,3.585714286,13.61142857,28.51428571,21.14977021,1007.957143,3.285714286,6
HK,2012/6/10,23,14.65225756,32.9,28.08571429,27.7,82.28571429,0.235714286,19.70285714,15.87142857,22.50224768,1004.357143,4.671428571,6
HK,2012/6/17,24,10.07032693,31.7,27.87142857,28.1,86.14285714,16.1,10.46285714,27.7,23.26538955,1000.457143,3.742857143,6
HK,2012/6/24,25,9.206203267,33,28.24285714,28.1,85.28571429,12.99285714,11.89571429,30,23.47016079,1000.5,4,6
HK,2012/7/1,26,4.698247221,33.3,28.75714286,28.1,81.42857143,6.85,12.48857143,29.78571429,23.06172264,1003.728571,3.9,7
HK,2012/7/8,27,3.953673987,33.8,28.6,27.2,83.28571429,4.264285714,20.19571429,18.32857143,23.39435889,1006.214286,5.214285714,7
HK,2012/7/15,28,4.033475158,32.9,29.68571429,28.6,76.42857143,2.55,23.16857143,23.51428571,22.7973269,1006.585714,4.628571429,7
